ref_num,name,link,posted_on
QDi.342,OUMAR DIABY,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/oumar-diaby,23-Sep-14
QDi.343,ASHRAF MUHAMMAD YUSUF 'UTHMAN 'ABD AL-SALAM,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/ashraf-muhammad-yusuf-%27uthman-%27abd-al-salam,23-Jan-15
QDi.344,IBRAHIM ‘ISA HAJJI MUHAMMAD AL-BAKR,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/ibrahim-%E2%80%98isa-hajji-muhammad-al-bakr,23-Jan-15
QDi.345,TARKHAN TAYUMURAZOVICH BATIRASHVILI,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/tarkhan-tayumurazovich-batirashvili,23-Jan-15
QDi.348,ANGGA DIMAS PERSHADA,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/angga-dimas-pershada,13-Mar-15
QDi.349,BAMBANG SUKIRNO,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/bambang-sukirno,13-Mar-15
QDi.350,WIJI JOKO SANTOSO,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/wiji-joko-santoso,13-Mar-15
QDi.352,MAULANA FAZLULLAH,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/maulana-fazlullah,7-Apr-15
QDi.387,Mohammed Abdel-Halim Hemaida Saleh,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/mohammed-abdel-halim-hemaida-saleh,29-Feb-16
QDi.388,Salim Benghalem,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/salim-benghalem,29-Feb-16
QDi.389,Abu Ubaydah Yusuf al-Anabi,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/abu-ubaydah-yusuf-al-anabi,29-Feb-16
QDi.392,Faysal Ahmad Bin Ali Al-Zahrani,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/faysal-ahmad-bin-ali-al-zahrani,20-Apr-16
QDi.394,Husayn Juaythini,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/husayn-juaythini,20-Apr-16
QDi.395,Muhammad Sholeh Ibrahim,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/muhammad-sholeh-ibrahim,20-Apr-16
QDi.396,Aslan Avgazarovich Byutukaev,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/aslan-avgazarovich-byutukaev,3-Aug-16
QDi.397,Ayrat Nasimovich Vakhitov,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/ayrat-nasimovich-vakhitov,3-Aug-16
QDi.398,Rustam Magomedovich Aselderov,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/rustam-magomedovich-aselderov,12-Dec-16
QDi.399,Bassam Ahmad al-Hasri,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/bassam-ahmad-al-hasri,22-Feb-17
QDi.400,IYAD NAZMI SALIH KHALIL,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/iyad-nazmi-salih-khalil,22-Feb-17
QDi.401,Ghalib Abdullah al-Zaidi,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/ghalib-abdullah-al-zaidi,22-Feb-17
QDi.403,FARED SAAL,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/fared-saal,16-Jun-17
QDi.404,Muhammad Bahrum Naim Anggih Tamtomo,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/muhammad-bahrum-naim-anggih-tamtomo,20-Jul-17
QDi.405,Malik Ruslanovich Barkhanoev,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/malik-ruslanovich-barkhanoev,20-Jul-17
QDi.406,Murad Iraklievich Margoshvili,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/murad-iraklievich-margoshvili,20-Jul-17
QDi.407,Oman Rochman,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/oman-rochman,20-Jul-17
QDi.408,Alexanda Amon Kotey,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/alexanda-amon-kotey,20-Jul-17
QDi.409,Elshafee El Sheikh,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/elshafee-el-sheikh,20-Jul-17
QDi.410,SHANE DOMINIC CRAWFORD,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/shane-dominic-crawford,18-Aug-17
QDi.411,SALIM MUSTAFA MUHAMMAD AL-MANSUR,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/salim-mustafa-muhammad-al-mansur,6-Mar-18
QDi.412,UMAR MAHMUD IRHAYYIM AL-KUBAYSI,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/umar-mahmud-irhayyim-al-kubaysi,6-Mar-18
QDi.413,MYRNA AJIJUL MABANZA,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/myrna-ajijul-mabanza,18-Jun-18
QDi.414,ABDULPATTA ESCALON ABUBAKAR,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/abdulpatta-escalon-abubakar,18-Jun-18
QDi.415,ADNAN ABOU WALID AL-SAHRAOUI,https://www.un.org/securitycouncil/content/adnan-abou-walid-al-sahraoui,9-Aug-18
QDi.416,Mohammed Yusip Karim,https://www.un.org/securitycouncil/content/mohammed-yusip-karim,23-Aug-18
QDi.417,Mohamad Rafi Bin Udin,https://www.un.org/securitycouncil/content/mohamad-rafi-bin-udin,23-Aug-18
QDi.418,Muhammed Reza Lahaman Kiram,https://www.un.org/securitycouncil/content/muhammed-reza-lahaman-kiram,23-Aug-18
QDi.419,ANJEM CHOUDARY,https://www.un.org/securitycouncil/content/anjem-choudary,15-Oct-18
QDi.420,Taha Ibrahim Abdallah Bakr Al Khuwayta,https://www.un.org/securitycouncil/content/taha-ibrahim-abdallah-bakr-al-khuwayt,19-Nov-18
QDi.387,Mohammed Abdel-Halim Hemaida Saleh,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/mohammed-abdel-halim-hemaida-saleh,29-Feb-16
QDi.388,Salim Benghalem,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/salim-benghalem,29-Feb-16
QDi.389,Abu Ubaydah Yusuf al-Anabi,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/abu-ubaydah-yusuf-al-anabi,29-Feb-16
QDi.392,Faysal Ahmad Bin Ali Al-Zahrani,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/faysal-ahmad-bin-ali-al-zahrani,20-Apr-16
QDi.394,Husayn Juaythini,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/husayn-juaythini,20-Apr-16
QDi.395,Muhammad Sholeh Ibrahim,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/muhammad-sholeh-ibrahim,20-Apr-16
QDi.396,Aslan Avgazarovich Byutukaev,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/aslan-avgazarovich-byutukaev,3-Aug-16
QDi.397,Ayrat Nasimovich Vakhitov,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/ayrat-nasimovich-vakhitov,3-Aug-16
QDi.398,Rustam Magomedovich Aselderov,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/rustam-magomedovich-aselderov,12-Dec-16
QDi.399,Bassam Ahmad al-Hasri,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/bassam-ahmad-al-hasri,22-Feb-17
QDi.400,IYAD NAZMI SALIH KHALIL,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/iyad-nazmi-salih-khalil,22-Feb-17
QDi.401,Ghalib Abdullah al-Zaidi,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/ghalib-abdullah-al-zaidi,22-Feb-17
QDi.403,FARED SAAL,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/fared-saal,16-Jun-17
QDi.404,Muhammad Bahrum Naim Anggih Tamtomo,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/muhammad-bahrum-naim-anggih-tamtomo,20-Jul-17
QDi.405,Malik Ruslanovich Barkhanoev,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/malik-ruslanovich-barkhanoev,20-Jul-17
QDi.406,Murad Iraklievich Margoshvili,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/murad-iraklievich-margoshvili,20-Jul-17
QDi.407,Oman Rochman,https://www.un.org/securitycouncil/sanctions/1267/aq_sanctions_list/summaries/individual/oman-rochman,20-Jul-17
